"Date","data","median","LB","UB"
"2023-5-25",23,22,22,22
"2023-6-1",23,26.6004540502673,9.13299428612308,45.5723095943952
"2023-6-8",26,21.5912520308365,5.80545517859683,38.4446389008624
"2023-6-15",29,26.3218616344783,10.3481293667841,43.120168188662
"2023-6-22",25,28.1498606547717,11.8576011770507,44.8904922135512
"2023-6-29",20,27.3175453837591,11.0625456145473,43.8690044550895
"2023-7-6",32,23.5276107320603,7.66592129439651,39.913953114989
"2023-7-13",22,19.0413190495278,2.74135469876712,35.2201890194212
"2023-7-20",10,14.5682809884378,0,31.0231834483088
"2023-7-27",14,10.982830756591,0,27.0485049628726
"2023-8-3",3,8.10960747240939,0,24.6222535165107
"2023-8-10",NA,5.98106712982127,0,23.8396882879621
"2023-8-17",NA,4.47798962745805,0,22.079066294981
"2023-8-24",NA,3.40257924325217,0,21.5350922131525
"2023-8-31",NA,2.63891161239795,0,20.70124847254
