"Date","data","median","LB","UB"
"2023-5-25",23,23,23,23
"2023-6-1",23,20.7152148812302,7.75422177078367,33.8368011850702
"2023-6-8",26,25.5513129433147,12.9214760603473,37.6699769635225
"2023-6-15",29,27.9488444410685,15.4650406088266,40.0190098099529
"2023-6-22",25,27.8261980350607,15.5397061948357,40.3493303758527
"2023-6-29",20,25.7544959022096,13.6247379662274,38.3148892390951
"2023-7-6",32,22.1409931390061,10.3793659822721,34.358322062481
"2023-7-13",22,18.0687150425666,6.103456898122,29.7998044659379
"2023-7-20",10,14.2617319892315,2.37224094267453,25.9967674046836
"2023-7-27",14,10.9733133082053,0,23.1554198020466
"2023-8-3",3,8.26737773131917,0,20.9265679422657
"2023-8-10",NA,6.40713954337029,0,18.2450780935595
"2023-8-17",NA,4.74987931508395,0,16.5294740013455
"2023-8-24",NA,3.60924776651763,0,15.4332204094241
"2023-8-31",NA,2.75599907731515,0,14.2376454858833
