"Date","data","median","LB","UB"
"2023-5-25",23,23,23,23
"2023-6-1",23,20.7234293846639,8.45684598150927,34.6496236774203
"2023-6-8",26,25.6639239161128,12.9079448275048,38.2901293774951
"2023-6-15",29,28.2499977384641,15.6135633216272,40.0770373363048
"2023-6-22",25,27.9996554328592,15.4367880174627,40.4040537836888
"2023-6-29",20,26.0218717151283,13.947126466921,38.3073080034839
"2023-7-6",32,22.2457675426927,10.3366809679742,34.2743436426942
"2023-7-13",22,18.4678533309515,6.41054852828572,30.2075311985915
"2023-7-20",10,14.2159923645233,2.48805142487351,26.0710692963605
"2023-7-27",14,11.1853154969778,0,23.5055537853842
"2023-8-3",3,8.47921702762162,0,21.0640217418783
"2023-8-10",NA,6.54553497289069,0,18.9817742615913
"2023-8-17",NA,4.78840767447448,0,17.3021117149306
"2023-8-24",NA,3.70277056275813,0,16.004253747003
"2023-8-31",NA,2.8722146859816,0,14.9103202567083
